polygon,probability,port,wkt,closest_terminal,distance_to_closest_terminal,geometry,port_code,distance_to_nearest_container,terminal_name,latitude_custom,longitude_custom,geometry_costums_office,terminal,country,closet_terminal_general,center_point,center_lat,center_lon,numero_polygone,adresse_google,color,name_zone,on_water
"POLYGON ((53.54375049010806 9.922812915998744, 53.543653174658075 9.922941899020365, 53.54370881751877 9.92334342511237, 53.54370610725859 9.923344822082983, 53.543792044308546 9.924939449505825, 53.54391663247188 9.92487523205379, 53.543830695421924 9.923280604630946, 53.54381632792066 9.923288010184562, 53.54375049010806 9.922812915998744))",0.8736962349999999,DEHAM-CTB,"POLYGON ((9.922812915998744 53.54375049010806, 9.922941899020365 53.543653174658075, 9.92334342511237 53.54370881751877, 9.923344822082983 53.54370610725859, 9.924939449505825 53.543792044308546, 9.92487523205379 53.54391663247188, 9.923280604630946 53.543830695421924, 9.923288010184562 53.54381632792066, 9.922812915998744 53.54375049010806))",DEHAM-CTB-BRTH,,"POLYGON ((9.922812915998744 53.54375049010806, 9.922941899020365 53.543653174658075, 9.92334342511237 53.54370881751877, 9.923344822082983 53.54370610725859, 9.924939449505825 53.543792044308546, 9.92487523205379 53.54391663247188, 9.923280604630946 53.543830695421924, 9.923288010184562 53.54381632792066, 9.922812915998744 53.54375049010806))",DEHAM,0.5976565806631582,,,,,,DE,DEHAM-CTB,POINT (9.923908857358917 53.54379595933486),53.54379595933486,9.923908857358917,1300,"Neumühlen 9, 22763 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.543593237783895 9.91802391431231, 53.543737768277 9.91802391431231, 53.543737768277 9.919482477034798, 53.543593237783895 9.919482477034798, 53.543593237783895 9.91802391431231))",0.908221,DEHAM-CTB,"POLYGON ((9.91802391431231 53.543593237783895, 9.91802391431231 53.543737768277, 9.919482477034798 53.543737768277, 9.919482477034798 53.543593237783895, 9.91802391431231 53.543593237783895))",DEHAM-CTB-BRTH,,"POLYGON ((9.91802391431231 53.543593237783895, 9.91802391431231 53.543737768277, 9.919482477034798 53.543737768277, 9.919482477034798 53.543593237783895, 9.91802391431231 53.543593237783895))",DEHAM,0.53782545337899,,,,,,DE,DEHAM-CTB,POINT (9.918753195673553 53.543665503030454),53.543665503030454,9.918753195673553,1301,"Neumühlen 23, 22763 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.53119268084692 9.90936392972924, 53.53183909508799 9.908735635467293, 53.53189871236224 9.909322279978873, 53.531252298121174 9.909950574240819, 53.53119268084692 9.90936392972924))",0.9265474,DEHAM-EGH,"POLYGON ((9.90936392972924 53.53119268084692, 9.908735635467293 53.53183909508799, 9.909322279978873 53.53189871236224, 9.909950574240819 53.531252298121174, 9.90936392972924 53.53119268084692))",DEHAM-EGH-BRTH,,"POLYGON ((9.90936392972924 53.53119268084692, 9.908735635467293 53.53183909508799, 9.909322279978873 53.53189871236224, 9.909950574240819 53.531252298121174, 9.90936392972924 53.53119268084692))",DEHAM,0.0882192724704909,,,,,,DE,DEHAM-EGH,POINT (9.909343104854058 53.53154569660458),53.53154569660458,9.909343104854058,1302,9F5FGWJ5+JP,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.529960219060854 9.912903440252391, 53.53030729135024 9.9121070725845, 53.53035249860974 9.912295511057037, 53.53000542632035 9.913091878724927, 53.529960219060854 9.912903440252391))",0.81592274,DEHAM-EGH,"POLYGON ((9.912903440252391 53.529960219060854, 9.9121070725845 53.53030729135024, 9.912295511057037 53.53035249860974, 9.913091878724927 53.53000542632035, 9.912903440252391 53.529960219060854))",DEHAM-EGH-BRTH,,"POLYGON ((9.912903440252391 53.529960219060854, 9.9121070725845 53.53030729135024, 9.912295511057037 53.53035249860974, 9.913091878724927 53.53000542632035, 9.912903440252391 53.529960219060854))",DEHAM,0.098207729321976,,,,,,DE,DEHAM-EGH,POINT (9.912599475654716 53.53015635883529),53.53015635883529,9.912599475654716,1303,9F5FGWJ7+32,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.5272450292516 9.91959367945223, 53.52721958904258 9.919650089431373, 53.527218837515896 9.919646835563029, 53.52711904307626 9.919867283401597, 53.527009142115176 9.920095490340296, 53.52689053480647 9.920087153791206, 53.52688863462943 9.920345721495154, 53.52665565543269 9.920829497694594, 53.52683293323063 9.921646046348897, 53.527247417116975 9.920785379636703, 53.5275081677234 9.920803707008385, 53.527513111991276 9.920130912859012, 53.52748440150111 9.920128894885472, 53.52743088712555 9.919882405523222, 53.52747527611617 9.919882405523222, 53.52763092334219 9.920047442828375, 53.52764921983243 9.919882405523222, 53.52769488354261 9.919882405523222, 53.52769488354261 9.919458951829597, 53.52764833236449 9.919458951829597, 53.52730081638495 9.919090470474496, 53.5272450292516 9.91959367945223))",0.9342932083333334,DEHAM-EGH,"POLYGON ((9.91959367945223 53.5272450292516, 9.919650089431373 53.52721958904258, 9.919646835563029 53.527218837515896, 9.919867283401597 53.52711904307626, 9.920095490340296 53.527009142115176, 9.920087153791206 53.52689053480647, 9.920345721495154 53.52688863462943, 9.920829497694594 53.52665565543269, 9.921646046348897 53.52683293323063, 9.920785379636703 53.527247417116975, 9.920803707008385 53.5275081677234, 9.920130912859012 53.527513111991276, 9.920128894885472 53.52748440150111, 9.919882405523222 53.52743088712555, 9.919882405523222 53.52747527611617, 9.920047442828375 53.52763092334219, 9.919882405523222 53.52764921983243, 9.919882405523222 53.52769488354261, 9.919458951829597 53.52769488354261, 9.919458951829597 53.52764833236449, 9.919090470474496 53.52730081638495, 9.91959367945223 53.5272450292516))",DEHAM-EGH-BRTH,,"POLYGON ((9.91959367945223 53.5272450292516, 9.919650089431373 53.52721958904258, 9.919646835563029 53.527218837515896, 9.919867283401597 53.52711904307626, 9.920095490340296 53.527009142115176, 9.920087153791206 53.52689053480647, 9.920345721495154 53.52688863462943, 9.920829497694594 53.52665565543269, 9.921646046348897 53.52683293323063, 9.920785379636703 53.527247417116975, 9.920803707008385 53.5275081677234, 9.920130912859012 53.527513111991276, 9.920128894885472 53.52748440150111, 9.919882405523222 53.52743088712555, 9.919882405523222 53.52747527611617, 9.920047442828375 53.52763092334219, 9.919882405523222 53.52764921983243, 9.919882405523222 53.52769488354261, 9.919458951829597 53.52769488354261, 9.919458951829597 53.52764833236449, 9.919090470474496 53.52730081638495, 9.91959367945223 53.5272450292516))",DEHAM,0.0549948062561671,,,,,,DE,DEHAM-EGH,POINT (9.920343022894862 53.52718512314488),53.52718512314488,9.920343022894862,1304,9F5FGWGC+V4,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.5288689908068 9.92326633447815, 53.52923065892127 9.923008218041305, 53.529249248739276 9.923257347321107, 53.52888758062481 9.923515463757951, 53.5288689908068 9.92326633447815))",0.8974999,DEHAM-EGH,"POLYGON ((9.92326633447815 53.5288689908068, 9.923008218041305 53.52923065892127, 9.923257347321107 53.529249248739276, 9.923515463757951 53.52888758062481, 9.92326633447815 53.5288689908068))",DEHAM-EGH-BRTH,,"POLYGON ((9.92326633447815 53.5288689908068, 9.923008218041305 53.52923065892127, 9.923257347321107 53.529249248739276, 9.923515463757951 53.52888758062481, 9.92326633447815 53.5288689908068))",DEHAM,0.1700481725047214,,,,,,DE,DEHAM-EGH,POINT (9.923261840899626 53.529059119773024),53.529059119773024,9.923261840899626,1305,9F5FGWHF+J8,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.52816567446205 9.924708935061055, 53.52862820914665 9.924549996479573, 53.52864759738353 9.925089641735473, 53.52818506269893 9.925248580316955, 53.52816567446205 9.924708935061055))",0.9318062,DEHAM-EGH,"POLYGON ((9.924708935061055 53.52816567446205, 9.924549996479573 53.52862820914665, 9.925089641735473 53.52864759738353, 9.925248580316955 53.52818506269893, 9.924708935061055 53.52816567446205))",DEHAM-EGH-BRTH,,"POLYGON ((9.924708935061055 53.52816567446205, 9.924549996479573 53.52862820914665, 9.925089641735473 53.52864759738353, 9.925248580316955 53.52818506269893, 9.924708935061055 53.52816567446205))",DEHAM,0.0774549842789446,,,,,,DE,DEHAM-EGH,POINT (9.924899288398263 53.528406635922785),53.528406635922785,9.924899288398263,1306,9F5FGWHF+9X,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.52593155070272 9.953644619016822, 53.52622824220151 9.953644619016822, 53.52622824220151 9.953832820658432, 53.52593155070272 9.953832820658432, 53.52593155070272 9.953644619016822))",0.86390257,DEHAM-CTT,"POLYGON ((9.953644619016822 53.52593155070272, 9.953644619016822 53.52622824220151, 9.953832820658432 53.52622824220151, 9.953832820658432 53.52593155070272, 9.953644619016822 53.52593155070272))",DEHAM-CTT-BRTH,,"POLYGON ((9.953644619016822 53.52593155070272, 9.953644619016822 53.52622824220151, 9.953832820658432 53.52622824220151, 9.953832820658432 53.52593155070272, 9.953644619016822 53.52593155070272))",DEHAM,0.0587786955006824,,,,,,DE,DEHAM-CTT,POINT (9.953738719837627 53.52607989645212),53.52607989645212,9.953738719837627,1307,"Roßweg 20, 20457 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.524334031101915 9.954071648289244, 53.52518606822664 9.954071648289244, 53.52518606822664 9.954306900341258, 53.524334031101915 9.954306900341258, 53.524334031101915 9.954071648289244))",0.8893078,DEHAM-CTT,"POLYGON ((9.954071648289244 53.524334031101915, 9.954071648289244 53.52518606822664, 9.954306900341258 53.52518606822664, 9.954306900341258 53.524334031101915, 9.954071648289244 53.524334031101915))",DEHAM-CTT-BRTH,,"POLYGON ((9.954071648289244 53.524334031101915, 9.954071648289244 53.52518606822664, 9.954306900341258 53.52518606822664, 9.954306900341258 53.524334031101915, 9.954071648289244 53.524334031101915))",DEHAM,0.031731517445315,,,,,,DE,DEHAM-CTT,POINT (9.954189274315251 53.52476004966427),53.52476004966427,9.954189274315251,1308,"Roßweg 20, 20457 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.524172961398534 9.957507445053214, 53.524667853624514 9.957477437306839, 53.52467008733335 9.95782971866559, 53.52417519510737 9.957859726411963, 53.524172961398534 9.957507445053214))",0.9404787,DEHAM-CTT,"POLYGON ((9.957507445053214 53.524172961398534, 9.957477437306839 53.524667853624514, 9.95782971866559 53.52467008733335, 9.957859726411963 53.52417519510737, 9.957507445053214 53.524172961398534))",DEHAM-CTT-BRTH,,"POLYGON ((9.957507445053214 53.524172961398534, 9.957477437306839 53.524667853624514, 9.95782971866559 53.52467008733335, 9.957859726411963 53.52417519510737, 9.957507445053214 53.524172961398534))",DEHAM,0.0635011184234171,,,,,,DE,DEHAM-CTT,POINT (9.9576685818594 53.52442152436594),53.52442152436594,9.9576685818594,1309,"Breslauer Str. 83A, 20457 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.52584026101079 9.957788630711068, 53.52586308343377 9.95750632824865, 53.52609041266663 9.957682075369862, 53.52606759024365 9.957964377832278, 53.52584026101079 9.957788630711068))",0.9091841,DEHAM-CTT,"POLYGON ((9.957788630711068 53.52584026101079, 9.95750632824865 53.52586308343377, 9.957682075369862 53.52609041266663, 9.957964377832278 53.52606759024365, 9.957788630711068 53.52584026101079))",DEHAM-CTT-BRTH,,"POLYGON ((9.957788630711068 53.52584026101079, 9.95750632824865 53.52586308343377, 9.957682075369862 53.52609041266663, 9.957964377832278 53.52606759024365, 9.957788630711068 53.52584026101079))",DEHAM,0.1104236555267211,,,,,,DE,DEHAM-CTT,POINT (9.957735353040464 53.5259653368387),53.5259653368387,9.957735353040464,1310,9F5FGXG5+93,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.52898853818665 9.957646726925686, 53.529278230809055 9.956974847065133, 53.52933483041806 9.957208217100732, 53.52904513779565 9.957880096961285, 53.52898853818665 9.957646726925686))",0.91400355,DEHAM-CTT,"POLYGON ((9.957646726925686 53.52898853818665, 9.956974847065133 53.529278230809055, 9.957208217100732 53.52933483041806, 9.957880096961285 53.52904513779565, 9.957646726925686 53.52898853818665))",DEHAM-CTT-BRTH,,"POLYGON ((9.957646726925686 53.52898853818665, 9.956974847065133 53.529278230809055, 9.957208217100732 53.52933483041806, 9.957880096961285 53.52904513779565, 9.957646726925686 53.52898853818665))",DEHAM,0.4646831816151866,,,,,,DE,DEHAM-CTT,POINT (9.957427472013208 53.52916168430235),53.52916168430235,9.957427472013208,1311,9F5FGXH4+MX,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.52902513408669 9.957536447023475, 53.52954004690789 9.956406423152867, 53.52958753439469 9.956613347276127, 53.52907262157349 9.957743371146735, 53.52902513408669 9.957536447023475))",0.92287767,DEHAM-CTT,"POLYGON ((9.957536447023475 53.52902513408669, 9.956406423152867 53.52954004690789, 9.956613347276127 53.52958753439469, 9.957743371146735 53.52907262157349, 9.957536447023475 53.52902513408669))",DEHAM-CTT-BRTH,,"POLYGON ((9.957536447023475 53.52902513408669, 9.956406423152867 53.52954004690789, 9.956613347276127 53.52958753439469, 9.957743371146735 53.52907262157349, 9.957536447023475 53.52902513408669))",DEHAM,0.4815378038768594,,,,,,DE,DEHAM-CTT,POINT (9.9570748971498 53.529306334240694),53.529306334240694,9.9570748971498,1312,9F5FGXH4+PR,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.528118933014355 9.959502233835071, 53.5284599236326 9.958876140648266, 53.52851106123982 9.95914247654542, 53.52817007062156 9.959768569732224, 53.528118933014355 9.959502233835071))",0.92617893,DEHAM-CTT,"POLYGON ((9.959502233835071 53.528118933014355, 9.958876140648266 53.5284599236326, 9.95914247654542 53.52851106123982, 9.959768569732224 53.52817007062156, 9.959502233835071 53.528118933014355))",DEHAM-CTT-BRTH,,"POLYGON ((9.959502233835071 53.528118933014355, 9.958876140648266 53.5284599236326, 9.95914247654542 53.52851106123982, 9.959768569732224 53.52817007062156, 9.959502233835071 53.528118933014355))",DEHAM,0.3897694028570576,,,,,,DE,DEHAM-CTT,POINT (9.959322355190245 53.52831499712708),53.52831499712708,9.959322355190245,1313,9F5FGXH5+8P,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.5315595602105 9.955705426992466, 53.53190341805013 9.955173757354913, 53.53211642733131 9.956491168846194, 53.531772569491686 9.957022838483745, 53.5315595602105 9.955705426992466))",0.8935997,DEHAM-CTT,"POLYGON ((9.955705426992466 53.5315595602105, 9.955173757354913 53.53190341805013, 9.956491168846194 53.53211642733131, 9.957022838483745 53.531772569491686, 9.955705426992466 53.5315595602105))",DEHAM-CTT-BRTH,,"POLYGON ((9.955705426992466 53.5315595602105, 9.955173757354913 53.53190341805013, 9.956491168846194 53.53211642733131, 9.957022838483745 53.531772569491686, 9.955705426992466 53.5315595602105))",DEHAM,0.4100612874353816,,,,,,DE,DEHAM-CTT,POINT (9.956098297919329 53.53183799377092),53.53183799377092,9.956098297919329,1314,"GXJ4+85, 20457 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.530539339384106 9.959330436467345, 53.531624282261326 9.957093732342042, 53.5317038681466 9.957462897100587, 53.53061892526938 9.959699601225891, 53.530539339384106 9.959330436467345))",0.90223134,DEHAM-CTT,"POLYGON ((9.959330436467345 53.530539339384106, 9.957093732342042 53.531624282261326, 9.957462897100587 53.5317038681466, 9.959699601225891 53.53061892526938, 9.959330436467345 53.530539339384106))",DEHAM-CTT-BRTH,,"POLYGON ((9.959330436467345 53.530539339384106, 9.957093732342042 53.531624282261326, 9.957462897100587 53.5317038681466, 9.959699601225891 53.53061892526938, 9.959330436467345 53.530539339384106))",DEHAM,0.6852112439267125,,,,,,DE,DEHAM-CTT,POINT (9.958396666783965 53.53112160376535),53.53112160376535,9.958396666783965,1315,9F5FGXJ5+C9,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.531685730578324 9.955723301877484, 53.531971213912094 9.95558014137608, 53.5320284567723 9.956671744385263, 53.53174297343854 9.956814904886667, 53.531685730578324 9.955723301877484))",0.8799254,DEHAM-CTT,"POLYGON ((9.955723301877484 53.531685730578324, 9.95558014137608 53.531971213912094, 9.956671744385263 53.5320284567723, 9.956814904886667 53.53174297343854, 9.955723301877484 53.531685730578324))",DEHAM-CTT-BRTH,,"POLYGON ((9.955723301877484 53.531685730578324, 9.95558014137608 53.531971213912094, 9.956671744385263 53.5320284567723, 9.956814904886667 53.53174297343854, 9.955723301877484 53.531685730578324))",DEHAM,0.4158032984570106,,,,,,DE,DEHAM-CTT,POINT (9.956197523131369 53.53185709367532),53.53185709367532,9.956197523131369,1316,"GXJ4+85, 20457 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.530610147414386 9.95550668580653, 53.5309676987078 9.95550668580653, 53.5309676987078 9.955694887448141, 53.530610147414386 9.955694887448141, 53.530610147414386 9.95550668580653))",0.8976848,DEHAM-CTT,"POLYGON ((9.95550668580653 53.530610147414386, 9.95550668580653 53.5309676987078, 9.955694887448141 53.5309676987078, 9.955694887448141 53.530610147414386, 9.95550668580653 53.530610147414386))",DEHAM-CTT-BRTH,,"POLYGON ((9.95550668580653 53.530610147414386, 9.95550668580653 53.5309676987078, 9.955694887448141 53.5309676987078, 9.955694887448141 53.530610147414386, 9.95550668580653 53.530610147414386))",DEHAM,0.3016257269436794,,,,,,DE,DEHAM-CTT,POINT (9.955600786627334 53.5307889230611),53.5307889230611,9.955600786627334,1317,"GXJ4+85, 20457 Hamburg, Germany","{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,False
"POLYGON ((53.54281986538843 9.957263330092484, 53.542976839127 9.95720939425617, 53.542995486716514 9.957728383234333, 53.54283851297794 9.957782319070647, 53.54281986538843 9.957263330092484))",0.9184821,DEHAM-CTT,"POLYGON ((9.957263330092484 53.54281986538843, 9.95720939425617 53.542976839127, 9.957728383234333 53.542995486716514, 9.957782319070647 53.54283851297794, 9.957263330092484 53.54281986538843))",DEHAM-CTT-BRTH,,"POLYGON ((9.957263330092484 53.54281986538843, 9.95720939425617 53.542976839127, 9.957728383234333 53.542995486716514, 9.957782319070647 53.54283851297794, 9.957263330092484 53.54281986538843))",DEHAM,0.143691187961206,,,,,,DE,DEHAM-CTT,POINT (9.95749585666341 53.54290767605247),53.54290767605247,9.95749585666341,1318,9F5FGXV4+5X,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,True
"POLYGON ((53.542202416795234 9.959708287455504, 53.54233935133314 9.95949656060869, 53.54240173262263 9.959882373973993, 53.54226479808472 9.960094100820806, 53.542202416795234 9.959708287455504))",0.8923723,DEHAM-CTT,"POLYGON ((9.959708287455504 53.542202416795234, 9.95949656060869 53.54233935133314, 9.959882373973993 53.54240173262263, 9.960094100820806 53.54226479808472, 9.959708287455504 53.542202416795234))",DEHAM-CTT-BRTH,,"POLYGON ((9.959708287455504 53.542202416795234, 9.95949656060869 53.54233935133314, 9.959882373973993 53.54240173262263, 9.960094100820806 53.54226479808472, 9.959708287455504 53.542202416795234))",DEHAM,0.2619260417149082,,,,,,DE,DEHAM-CTT,POINT (9.959795330714748 53.542302074708935),53.542302074708935,9.959795330714748,1319,9F5FGXR5+WW,"{'fillColor': 'yellow', 'color': 'yellow'}",loading quay,True
